34.81,35.38,255,255
34.81,35.38,255,255
34.81,35.38,255,255
34.81,35.38,255,255
34.81,35.44,255,255
34.81,35.44,255,255
34.81,35.44,255,255
34.88,35.44,255,255
34.88,35.50,255,255
34.88,35.50,255,255
34.88,35.50,255,255
34.88,35.44,255,255
34.88,35.44,255,255
34.88,35.44,255,255
34.81,35.44,255,255
34.81,35.44,255,255
34.81,35.44,255,255
34.81,35.44,255,255
34.81,35.44,255,255
34.81,35.44,255,255
34.81,35.44,255,255
34.81,35.50,255,255
34.81,35.44,255,255
34.81,35.44,255,255
34.81,35.50,255,255
34.88,35.44,255,255
34.88,35.44,255,255
34.88,35.44,255,255
34.88,35.50,255,255
34.88,35.50,255,255
34.88,35.50,255,255
34.88,35.50,255,255
34.88,35.50,255,255
34.88,35.56,255,255
34.94,35.56,255,255
34.94,35.56,255,255
34.94,35.56,255,255
34.94,35.56,255,255
34.94,35.63,255,255
34.94,35.63,255,255
34.94,35.63,255,255
34.94,35.63,255,255
34.94,35.63,255,255
34.94,35.63,255,255
34.94,35.63,255,255
34.94,35.63,255,255
34.94,35.63,255,255
34.94,35.63,255,255
34.94,35.63,255,255
34.94,35.63,255,255
34.94,35.63,255,255
34.94,35.63,255,255
35.00,35.63,255,255
35.00,35.63,255,255
35.00,35.69,255,255
35.00,35.63,255,255
35.00,35.69,255,255
35.00,35.69,255,255
35.00,35.69,255,255
35.00,35.69,255,255
35.00,35.69,255,255
34.94,35.63,255,255
34.94,35.63,255,255
34.94,35.56,255,255
34.94,35.56,255,255
34.88,35.56,255,255
34.81,35.56,255,255
34.88,35.56,255,255
34.88,35.56,255,255
34.88,35.63,255,255
34.94,35.63,255,255
34.94,35.63,255,255
35.00,35.69,255,255
34.94,35.69,255,255
34.94,35.69,255,255
34.94,35.69,255,255
34.94,35.69,255,255
35.00,35.69,255,255
35.00,35.69,255,255
35.00,35.69,255,255
35.00,35.69,255,255
35.00,35.69,255,255
35.00,35.69,255,255
35.06,35.75,255,255
35.06,35.75,255,255
35.06,35.81,255,255
35.06,35.81,255,255
35.06,35.88,255,255
35.06,35.81,255,255
35.06,35.81,255,255
35.06,35.81,255,255
35.06,35.88,255,255
35.13,35.88,255,255
35.13,35.94,255,255
35.13,35.94,255,255
35.13,35.94,255,255
35.13,36.00,255,255
35.19,36.00,255,255
35.19,36.00,255,255
35.19,36.00,255,255
35.19,35.94,255,255
35.19,35.94,255,255
35.19,35.94,255,255
35.19,35.94,255,255
35.19,36.00,255,255
35.19,36.00,255,255
35.19,36.00,255,255
35.19,36.00,255,255
35.19,36.00,255,255
35.19,36.00,255,255
35.19,36.00,255,255
35.25,36.00,255,255
35.19,36.00,255,255
35.19,35.94,255,255
35.19,35.94,255,255
35.19,35.88,255,255
35.13,35.81,255,255
35.13,35.75,255,255
35.13,35.69,255,255
35.13,35.69,255,255
35.13,35.69,255,255
35.13,35.63,255,255
35.06,35.69,255,255
35.06,35.69,255,255
35.06,35.69,255,255
35.06,35.75,255,255
35.13,35.75,255,255
35.13,35.75,255,255
35.13,35.75,255,255
35.06,35.75,255,255
35.06,35.75,255,255
35.06,35.75,255,255
35.13,35.75,255,255
35.13,35.75,255,255
35.19,35.81,255,255
35.25,35.81,255,255
35.25,35.88,255,255
35.25,35.88,255,255
35.31,35.94,255,255
35.31,35.94,255,255
35.31,35.94,255,255
35.31,35.94,255,255
35.31,35.94,255,255
35.31,36.00,255,255
35.31,36.00,255,255
35.31,36.00,255,255
35.31,36.00,255,255
35.31,36.00,255,255
35.31,36.00,255,255
35.31,36.00,255,255
35.31,36.00,255,255
35.31,36.00,255,255
35.25,35.94,255,255
35.25,35.94,255,255
35.25,35.94,255,255
35.25,35.94,255,255
35.25,35.94,255,255
35.25,36.00,255,255
35.31,36.00,255,255
35.31,36.00,255,255
35.25,36.00,255,255
35.25,36.00,255,255
35.25,35.94,255,255
35.25,36.00,255,255
35.25,35.94,255,255
35.25,35.94,255,255
35.25,36.00,255,255
35.25,35.94,255,255
35.25,36.00,255,255
35.25,36.00,255,255
35.25,36.00,255,255
35.25,36.00,255,255
35.25,36.00,255,255
35.31,36.00,255,255
35.31,36.00,255,255
35.31,36.06,255,255
35.31,36.00,255,255
35.31,36.00,255,255
35.31,36.00,255,255
35.31,35.94,255,255
35.25,35.88,255,255
35.25,35.81,255,255
35.25,35.75,255,255
35.19,35.75,255,255
35.19,35.75,255,255
35.19,35.81,255,255
35.25,35.81,255,255
35.31,35.88,255,255
35.25,35.88,255,255
35.25,35.94,255,255
35.25,35.94,255,255
35.25,35.94,255,255
35.25,35.94,255,255
35.31,35.94,255,255
35.31,36.00,255,255
35.31,36.00,255,255
35.31,36.00,255,255
35.31,35.94,255,255
35.25,35.94,255,255
35.31,35.94,255,255
35.31,36.00,255,255
35.31,36.00,255,255
35.31,36.00,255,255
35.31,36.00,255,255
35.38,36.00,255,255
35.38,36.00,255,255
35.38,36.00,255,255
35.38,36.00,255,255
35.38,36.00,255,255
35.38,36.00,255,255
35.38,36.00,255,255
35.38,36.00,255,255
35.38,36.00,255,255
35.38,36.00,255,255
35.38,36.00,255,255
35.38,36.00,255,255
35.38,36.00,255,255
35.38,36.00,255,255
35.38,35.94,255,255
35.31,35.94,255,255
35.38,35.94,255,255
35.31,36.00,255,255
35.31,35.94,255,255
35.31,35.94,255,255
35.31,36.00,255,255
35.38,36.00,255,255
35.31,36.00,255,255
35.31,36.00,255,255
35.31,36.00,255,255
35.31,36.00,255,255
35.38,36.00,255,255
35.38,36.06,255,255
35.38,36.06,255,255
35.38,36.06,255,255
35.38,36.06,255,255
35.44,36.06,255,255
35.44,36.13,255,255
35.50,36.13,255,255
35.44,36.13,255,255
35.50,36.13,255,255
35.56,36.13,255,255
35.56,36.13,255,255
35.50,36.13,255,255
35.50,36.19,255,255
35.50,36.19,255,255
35.50,36.19,255,255
35.50,36.19,255,255
35.50,36.19,255,255
35.56,36.19,255,255
35.50,36.25,255,255
35.50,36.25,255,255
35.50,36.25,255,255
35.50,36.25,255,255
35.50,36.19,255,255
35.50,36.25,255,255
35.50,36.25,255,255
35.50,36.25,255,255
35.50,36.25,255,255
35.50,36.25,255,255
35.50,36.31,255,255
35.50,36.31,255,255
35.56,36.31,255,255
35.50,36.25,255,255
35.44,36.25,255,255
35.44,36.19,255,255
35.38,36.19,255,255
35.38,36.19,255,255
35.38,36.25,255,255
35.38,36.19,255,255
35.44,36.19,255,255
35.44,36.25,255,255
35.44,36.25,255,255
35.44,36.25,255,255
35.44,36.31,255,255
35.50,36.25,255,255
35.44,36.19,255,255
35.44,36.19,255,255
35.44,36.13,255,255
35.44,36.13,255,255
35.44,36.13,255,255
35.44,36.06,255,255
35.44,36.13,255,255
35.44,36.13,255,255
35.44,36.19,255,255
35.50,36.19,255,255
35.50,36.19,255,255
35.50,36.25,255,255
35.56,36.25,255,255
35.56,36.31,255,255
35.56,36.31,255,255
35.56,36.31,255,255
35.63,36.31,255,255
35.63,36.31,255,255
35.63,36.25,255,255
35.56,36.19,255,255
35.50,36.13,255,255
35.50,36.13,255,255
35.50,36.06,255,255
35.44,36.00,255,255
35.44,36.00,255,255
35.44,36.00,255,255
35.44,36.00,255,255
35.50,36.00,255,255
35.44,36.00,255,255
35.44,36.00,255,255
35.38,36.00,255,255
35.38,36.00,255,255
35.38,36.00,255,255
35.38,36.00,255,255
35.38,36.06,255,255
35.44,36.13,255,255
35.44,36.13,255,255
35.50,36.13,255,255
35.50,36.13,255,255
35.50,36.13,255,255
35.50,36.19,255,255
35.50,36.19,255,255
35.50,36.19,255,255
35.50,36.19,255,255
35.50,36.19,255,255
35.50,36.19,255,255
35.50,36.19,255,255
35.50,36.19,255,255
35.56,36.25,255,255
35.56,36.19,255,255
35.56,36.13,255,255
35.50,36.06,255,255
35.50,36.06,255,255
35.50,36.13,255,255
35.50,36.13,255,255
35.56,36.13,255,255
35.56,36.13,255,255
35.50,36.06,255,255
35.56,36.13,255,255
35.56,36.13,255,255
35.56,36.13,255,255
35.56,36.06,255,255
35.50,36.00,255,255
35.50,35.94,255,255
35.44,35.88,255,255
35.44,35.88,255,255
35.44,35.88,255,255
35.44,35.94,255,255
35.50,35.94,255,255
35.50,35.94,255,255
35.50,35.94,255,255
35.50,35.94,255,255
35.44,35.94,255,255
35.44,35.88,255,255
35.44,35.94,255,255
35.44,35.94,255,255
35.50,35.94,255,255
35.50,36.00,255,255
35.50,36.00,255,255
35.50,36.06,255,255
35.56,36.06,255,255
35.56,36.13,255,255
35.56,36.13,255,255
35.56,36.13,255,255
35.56,36.19,255,255
35.56,36.19,255,255
35.63,36.19,255,255
35.63,36.19,255,255
35.69,36.19,255,255
35.69,36.19,255,255
35.69,36.19,255,255
35.69,36.25,255,255
35.69,36.25,255,255
35.69,36.25,255,255
35.63,36.25,255,255
35.69,36.31,255,255
35.69,36.31,255,255
35.63,36.31,255,255
35.69,36.25,255,255
35.63,36.25,255,255
35.63,36.25,255,255
35.63,36.25,255,255
35.56,36.25,255,255
35.56,36.25,255,255
35.63,36.25,255,255
35.63,36.25,255,255
35.63,36.31,255,255
35.63,36.19,255,255
35.56,36.19,255,255
35.56,36.13,255,255
35.56,36.19,255,255
35.56,36.19,255,255
35.56,36.19,255,255
35.56,36.25,255,255
35.63,36.25,255,255
35.63,36.25,255,255
35.56,36.25,255,255
35.63,36.25,255,255
35.63,36.25,255,255
35.63,36.25,255,255
35.63,36.25,255,255
35.56,36.25,255,255
35.63,36.25,255,255
35.56,36.25,255,255
35.56,36.25,255,255
35.56,36.25,255,255
35.63,36.25,255,255
35.63,36.31,255,255
35.63,36.25,255,255
35.63,36.31,255,255
35.69,36.31,255,255
35.69,36.25,255,255
35.63,36.19,255,255
35.63,36.13,255,255
35.63,36.13,255,255
35.63,36.13,255,255
35.63,36.13,255,255
35.63,36.19,255,255
35.69,36.19,255,255
35.69,36.19,255,255
35.69,36.19,255,255
35.69,36.19,255,255
35.69,36.25,255,255
35.69,36.19,255,255
35.69,36.25,255,255
35.69,36.19,255,255
35.63,36.13,255,255
35.56,36.06,255,255
35.56,36.13,255,255
35.63,36.13,255,255
35.63,36.19,255,255
35.63,36.25,255,255
35.63,36.25,255,255
35.63,36.19,255,255
35.69,36.25,255,255
35.63,36.25,255,255
35.69,36.25,255,255
35.69,36.25,255,255
35.69,36.25,255,255
35.69,36.25,255,255
35.69,36.25,255,255
35.63,36.25,255,255
35.63,36.25,255,255
35.63,36.19,255,255
35.63,36.19,255,255
35.63,36.19,255,255
35.63,36.19,255,255
35.63,36.19,255,255
35.63,36.19,255,255
35.63,36.13,255,255
35.56,36.13,255,255
35.56,36.13,255,255
35.63,36.19,255,255
35.63,36.19,255,255
35.63,36.25,255,255
35.63,36.19,255,255
35.56,36.19,255,255
35.56,36.13,255,255
35.50,36.19,255,255
35.56,36.19,255,255
35.50,36.19,255,255
35.56,36.19,255,255
35.56,36.19,255,255
35.56,36.19,255,255
35.56,36.19,255,255
35.56,36.19,255,255
35.56,36.25,255,255
35.56,36.25,255,255
35.63,36.25,255,255
35.63,36.19,255,255
35.63,36.19,255,255
35.56,36.19,255,255
35.56,36.19,255,255
35.56,36.19,255,255
35.63,36.13,255,255
35.63,36.06,255,255
35.56,36.00,255,255
35.50,36.00,255,255
35.56,36.00,255,255
35.56,35.94,255,255
35.56,35.94,255,255
35.56,36.00,255,255
35.56,36.00,255,255
35.63,36.06,255,255
35.63,36.06,255,255
35.69,36.06,255,255
35.69,36.06,255,255
35.69,36.13,255,255
35.69,36.13,255,255
35.69,36.13,255,255
35.63,36.19,255,255
35.63,36.19,255,255
35.63,36.19,255,255
35.69,36.25,255,255
35.69,36.25,255,255
35.69,36.25,255,255
35.69,36.25,255,255
35.69,36.25,255,255
35.69,36.31,255,255
35.69,36.25,255,255
35.69,36.31,255,255
35.69,36.25,255,255
35.69,36.25,255,255
35.69,36.19,255,255
35.69,36.25,255,255
35.69,36.25,255,255
35.69,36.25,255,255
35.63,36.25,255,255
35.69,36.31,255,255
35.69,36.25,255,255
35.69,36.31,255,255
35.69,36.31,255,255
35.69,36.31,255,255
35.69,36.31,255,255
35.69,36.31,255,255
35.69,36.38,255,255
35.69,36.38,255,255
35.69,36.38,255,255
35.69,36.31,255,255
35.69,36.38,255,255
35.69,36.38,255,255
35.69,36.38,255,255
35.69,36.38,255,255
35.69,36.38,255,255
35.69,36.31,255,255
35.69,36.38,255,255
35.69,36.31,255,255
35.69,36.31,255,255
35.75,36.31,255,255
35.75,36.38,255,255
35.75,36.38,255,255
35.75,36.38,255,255
35.75,36.44,255,255
35.75,36.44,255,255
35.75,36.44,255,255
35.75,36.44,255,255
35.81,36.38,255,255
35.81,36.44,255,255
35.81,36.44,255,255
35.75,36.38,255,255
35.81,36.38,255,255
35.75,36.38,255,255
35.81,36.38,255,255
35.81,36.44,255,255
35.81,36.44,255,255
35.81,36.38,255,255
35.81,36.44,255,255
35.88,36.38,255,255
35.88,36.44,255,255
35.88,36.44,255,255
35.81,36.44,255,255
35.81,36.44,255,255
35.88,36.44,255,255
35.81,36.44,255,255
35.81,36.44,255,255
35.81,36.44,255,255
35.81,36.44,255,255
35.81,36.44,255,255
35.81,36.44,255,255
35.81,36.44,255,255
35.75,36.44,255,255
35.75,36.44,255,255
35.69,36.38,255,255
35.69,36.31,255,255
35.75,36.38,255,255
35.75,36.38,255,255
35.75,36.38,255,255
35.75,36.38,255,255
35.69,36.31,255,255
35.63,36.31,255,255
35.63,36.31,255,255
35.63,36.31,0,0
35.63,36.38,0,0
35.63,36.38,0,0
35.69,36.38,0,0
35.69,36.38,0,0
35.75,36.44,0,0
35.75,36.44,0,0
35.75,36.44,0,0
35.75,36.44,0,0
35.75,36.38,0,0
35.75,36.38,0,0
35.75,36.38,0,0
35.75,36.44,0,0
35.75,36.44,0,0
35.81,36.44,0,0
35.75,36.38,0,0
35.69,36.38,0,0
35.63,36.31,0,0
35.63,36.31,0,0
35.63,36.38,0,0
35.69,36.38,0,0
35.69,36.38,0,0
35.69,36.38,0,0
35.63,36.31,0,0
35.69,36.31,0,0
35.63,36.31,0,0
35.56,36.25,0,0
35.56,36.25,0,0
35.56,36.25,0,0
35.50,36.19,0,0
35.50,36.19,0,0
35.50,36.19,0,0
35.50,36.13,0,0
35.50,36.13,0,0
35.44,36.06,0,0
35.38,36.06,0,0
35.31,36.00,0,0
35.25,35.88,0,0
35.19,35.88,0,0
35.13,35.81,0,0
35.13,35.88,0,0
35.19,35.81,0,0
35.13,35.81,0,0
35.13,35.81,0,0
35.13,35.75,0,0
35.13,35.75,0,0
35.06,35.69,0,0
35.06,35.69,0,0
35.06,35.69,0,0
35.00,35.69,0,0
35.00,35.69,0,0
34.94,35.63,0,0
34.88,35.56,0,0
34.81,35.56,0,0
34.75,35.50,0,0
34.69,35.44,0,0
34.63,35.44,0,0
34.63,35.44,0,0
34.56,35.38,0,0
34.50,35.38,0,0
34.44,35.31,0,0
34.44,35.25,0,0
34.38,35.19,0,0
34.31,35.13,0,0
34.25,35.06,0,0
34.25,35.06,0,0
34.25,35.00,0,0
34.19,35.00,0,0
34.19,35.00,0,0
34.19,34.94,0,0
34.19,34.94,0,0
34.13,34.94,0,0
34.13,34.94,0,0
34.13,34.88,0,0
34.13,34.88,0,0
34.06,34.81,0,0
34.06,34.81,0,0
34.06,34.81,0,0
34.06,34.75,0,0
34.06,34.75,0,0
34.06,34.75,0,0
34.06,34.69,0,0
34.00,34.69,0,0
34.00,34.69,0,0
34.00,34.63,0,0
34.00,34.63,0,0
33.94,34.63,0,0
33.94,34.56,0,0
33.88,34.50,0,0
33.81,34.44,0,0
33.75,34.44,0,0
33.75,34.38,0,0
33.75,34.44,0,0
33.81,34.38,0,0
33.75,34.38,0,0
33.69,34.31,0,0
33.69,34.25,0,0
33.63,34.25,0,0
33.63,34.25,0,0
33.56,34.25,0,0
33.56,34.19,0,0
33.56,34.13,0,0
33.50,34.13,0,0
33.50,34.13,0,0
33.50,34.06,0,0
33.50,34.06,0,0
33.50,34.06,0,0
33.50,34.06,0,0
33.44,34.06,0,0
33.44,34.00,0,0
33.50,34.00,0,0
33.44,34.00,0,0
33.44,33.94,0,0
33.38,33.94,0,0
33.38,33.94,0,0
33.38,33.88,0,0
33.25,33.81,0,0
33.25,33.81,0,0
33.25,33.81,0,0
33.25,33.75,0,0
33.25,33.75,0,0
33.25,33.75,0,0
33.25,33.75,0,0
33.25,33.75,0,0
33.19,33.69,0,0
33.13,33.63,0,0
33.06,33.63,0,0
33.06,33.63,0,0
33.06,33.56,0,0
33.00,33.56,0,0
33.06,33.56,0,0
33.06,33.56,0,0
33.00,33.56,0,0
33.00,33.50,0,0
33.00,33.50,0,0
33.00,33.50,0,0
33.00,33.44,0,0
32.94,33.44,0,0
32.94,33.44,0,0
32.94,33.38,0,0
32.94,33.38,0,0
32.94,33.38,0,0
32.88,33.38,0,0
32.88,33.31,0,0
32.81,33.31,0,0
32.81,33.31,0,0
32.81,33.25,0,0
32.81,33.25,0,0
32.75,33.25,0,0
32.75,33.25,0,0
32.75,33.19,0,0
32.75,33.19,0,0
32.75,33.19,0,0
32.69,33.19,0,0
32.69,33.13,0,0
32.63,33.13,0,0
32.63,33.13,0,0
32.69,33.13,0,0
32.63,33.13,0,0
32.63,33.06,0,0
32.63,33.06,0,0
32.63,33.06,0,0
32.63,33.06,0,0
32.63,33.00,0,0
32.63,33.00,0,0
32.63,33.00,0,0
32.56,33.00,0,0
32.56,32.94,0,0
32.56,32.94,0,0
32.56,32.94,0,0
32.56,32.94,0,0
32.56,32.88,0,0
32.50,32.88,0,0
32.50,32.88,0,0
32.50,32.88,0,0
32.50,32.88,0,0
32.44,32.81,0,0
32.44,32.81,0,0
32.44,32.81,0,0
32.44,32.75,0,0
32.38,32.75,0,0
32.38,32.69,0,0
32.31,32.69,0,0
32.31,32.63,0,0
32.31,32.63,0,0
32.25,32.63,0,0
32.25,32.56,0,0
32.25,32.56,0,0
32.19,32.56,0,0
32.19,32.56,0,0
32.25,32.56,0,0
32.25,32.56,0,0
32.25,32.56,0,0
32.25,32.56,0,0
32.19,32.56,0,0
32.19,32.56,0,0
32.19,32.50,0,0
32.19,32.50,0,0
32.19,32.50,0,0
32.19,32.50,0,0
32.19,32.44,0,0
32.19,32.44,0,0
32.13,32.44,0,0
32.13,32.44,0,0
32.13,32.44,0,0
32.13,32.38,0,0
32.06,32.38,0,0
32.00,32.31,0,0
32.00,32.31,0,0
32.00,32.31,0,0
31.94,32.31,0,0
31.94,32.31,0,0
31.94,32.25,0,0
31.87,32.19,0,0
31.87,32.19,0,0
31.87,32.19,0,0
31.87,32.19,0,0
31.87,32.19,0,0
31.87,32.19,0,0
31.87,32.19,0,0
31.87,32.19,0,0
31.87,32.19,0,0
31.87,32.13,0,0
31.81,32.13,0,0
31.81,32.13,0,0
31.81,32.13,0,0
31.81,32.13,0,0
31.81,32.13,0,0
31.81,32.13,0,0
31.81,32.13,0,0
31.81,32.06,0,0
31.81,32.06,0,0
31.81,32.06,0,0
31.81,32.06,0,0
31.81,32.06,0,0
31.81,32.06,0,0
31.81,32.06,0,0
31.81,32.06,0,0
31.81,32.06,0,0
31.81,32.00,0,0
31.81,32.00,0,0
31.75,32.00,0,0
31.75,32.00,0,0
31.75,31.94,0,0
31.75,32.00,0,0
31.75,31.94,0,0
31.75,32.00,0,0
31.75,31.94,0,0
31.75,31.94,0,0
31.75,31.94,0,0
31.75,31.94,0,0
31.75,31.94,0,0
31.69,31.94,0,0
31.69,31.94,0,0
31.69,31.94,0,0
31.69,31.94,0,0
31.69,31.94,0,0
31.69,31.87,0,0
31.69,31.87,0,0
31.69,31.87,0,0
31.69,31.87,0,0
31.69,31.87,0,0
31.69,31.87,0,0
31.69,31.87,0,0
31.69,31.87,0,0
31.69,31.81,0,0
31.69,31.81,0,0
31.56,31.81,0,0
31.62,31.75,0,0
31.56,31.75,0,0
31.56,31.75,0,0
31.56,31.75,0,0
31.56,31.75,0,0
31.56,31.75,0,0
31.56,31.75,0,0
31.62,31.75,0,0
31.62,31.75,0,0
31.62,31.75,0,0
31.56,31.75,0,0
31.56,31.75,0,0
31.56,31.75,0,0
31.56,31.75,0,0
31.56,31.69,0,0
31.56,31.69,0,0
31.56,31.69,0,0
31.56,31.69,0,0
31.56,31.69,0,0
31.56,31.69,0,0
31.56,31.69,0,0
31.56,31.69,0,0
31.56,31.69,0,0
31.56,31.69,0,0
31.50,31.69,0,0
31.50,31.62,0,0
31.50,31.62,0,0
31.50,31.62,0,0
31.50,31.62,0,0
31.50,31.62,0,0
31.50,31.62,0,0
31.50,31.62,0,0
31.50,31.62,0,0
31.50,31.62,0,0
31.50,31.62,0,0
31.50,31.62,0,0
31.50,31.62,0,0
31.50,31.62,0,0
31.50,31.62,0,0
31.50,31.62,0,0
31.50,31.62,0,0
31.50,31.62,0,0
31.50,31.56,0,0
31.50,31.62,0,0
31.50,31.56,0,0
31.44,31.56,0,0
31.44,31.56,0,0
31.44,31.56,0,0
31.44,31.56,0,0
31.44,31.56,0,0
31.44,31.56,0,0
31.44,31.56,0,0
31.44,31.56,0,0
31.44,31.56,0,0
31.44,31.56,0,0
31.44,31.50,0,0
31.44,31.56,0,0
31.44,31.56,0,0
31.37,31.50,0,0
31.37,31.50,0,0
31.37,31.50,0,0
31.37,31.50,0,0
31.37,31.50,0,0
31.44,31.50,0,0
31.37,31.50,0,0
31.37,31.50,0,0
31.44,31.50,0,0
31.44,31.50,0,0
31.44,31.50,0,0
31.44,31.50,0,0
31.44,31.50,0,0
31.44,31.50,0,0
31.44,31.50,0,0
31.37,31.50,0,0
31.37,31.50,0,0
31.37,31.50,0,0
31.37,31.44,0,0
31.37,31.44,0,0
31.37,31.44,0,0
31.37,31.44,0,0
31.37,31.44,0,0
31.37,31.44,0,0
31.37,31.44,0,0
31.31,31.44,0,0
31.31,31.44,0,0
31.31,31.44,0,0
31.31,31.44,0,0
31.37,31.44,0,0
31.31,31.44,0,0
31.31,31.44,0,0
31.31,31.44,0,0
31.31,31.44,0,0
31.37,31.44,0,0
31.31,31.44,0,0
31.31,31.44,0,0
31.31,31.37,0,0
31.31,31.37,0,0
31.31,31.37,0,0
31.31,31.37,0,0
31.31,31.37,0,0
31.31,31.37,0,0
31.31,31.37,0,0
31.31,31.37,0,0
31.31,31.37,0,0
31.31,31.37,0,0
31.31,31.37,0,0
31.31,31.37,0,0
31.31,31.37,0,0
31.31,31.37,0,0
31.31,31.37,0,0
31.25,31.37,0,0
31.25,31.37,0,0
31.25,31.31,0,0
31.25,31.31,0,0
31.25,31.31,0,0
31.25,31.31,0,0
31.25,31.31,0,0
31.19,31.25,0,0
31.19,31.31,0,0
31.19,31.25,0,0
31.19,31.31,0,0
31.19,31.25,0,0
31.19,31.31,0,0
31.19,31.31,0,0
31.19,31.25,0,0
31.19,31.25,0,0
31.19,31.31,0,0
31.19,31.31,0,0
31.25,31.31,0,0
31.19,31.31,0,0
31.19,31.31,0,0
31.25,31.31,0,0
31.25,31.25,0,0
31.19,31.25,0,0
31.19,31.25,0,0
31.25,31.25,0,0
31.19,31.25,0,0
31.19,31.25,0,0
31.19,31.25,0,0
31.19,31.19,0,0
31.19,31.25,0,0
31.19,31.25,0,0
31.19,31.25,0,0
31.19,31.25,0,0
31.19,31.25,0,0
31.19,31.25,0,0
31.19,31.25,0,0
31.19,31.25,0,0
31.19,31.25,0,0
31.19,31.25,0,0
31.19,31.25,0,0
31.19,31.25,0,0
31.19,31.25,0,0
31.19,31.25,0,0
31.19,31.25,0,0
31.19,31.25,0,0
31.19,31.25,0,0
31.19,31.25,0,0
31.19,31.25,0,0
31.19,31.25,0,0
31.19,31.25,0,0
31.19,31.25,0,0
31.19,31.25,0,0
31.19,31.25,0,0
31.19,31.25,0,0
31.19,31.25,0,0
31.19,31.25,0,0
31.19,31.19,0,0
31.19,31.25,0,0
31.19,31.19,0,0
31.19,31.19,0,0
31.19,31.19,0,0
31.19,31.19,0,0
31.19,31.19,0,0
31.19,31.19,0,0
31.12,31.19,0,0
31.12,31.19,0,0
31.19,31.19,0,0
31.12,31.19,0,0
31.12,31.19,0,0
31.12,31.19,0,0
31.12,31.19,0,0
31.12,31.19,0,0
31.12,31.19,0,0
31.12,31.19,0,0
31.12,31.19,0,0
31.12,31.12,0,0
31.12,31.12,0,0
31.06,31.12,0,0
31.12,31.12,0,0
31.06,31.12,0,0
31.06,31.12,0,0
31.06,31.12,0,0
31.06,31.12,0,0
31.06,31.12,0,0
31.06,31.12,0,0
31.06,31.12,0,0
31.06,31.12,0,0
31.00,31.06,0,0
31.00,31.06,0,0
31.00,31.06,0,0
31.00,31.06,0,0
31.00,31.06,0,0
31.00,31.06,0,0
31.00,31.06,0,0
31.00,31.06,0,0
31.00,31.06,0,0
31.00,31.06,0,0
31.00,31.06,0,0
31.00,31.06,0,0
31.00,31.06,0,0
31.00,31.06,0,0
31.06,31.06,0,0
31.00,31.06,0,0
31.06,31.06,0,0
31.00,31.06,0,0
31.00,31.06,0,0
31.06,31.06,0,0
31.00,31.06,0,0
31.06,31.06,0,0
31.06,31.06,0,0
31.06,31.06,0,0
31.06,31.06,0,0
31.06,31.06,0,0
31.06,31.12,0,0
31.00,31.06,0,0
31.06,31.06,0,0
31.00,31.06,0,0
31.06,31.06,0,0
31.06,31.06,0,0
31.06,31.06,0,0
31.06,31.06,0,0
31.06,31.06,0,0
31.00,31.06,0,0
31.06,31.06,0,0
31.00,31.06,0,0
